Ruta,Resolución Original,Redimensionada,Resolución Final,Válida,Corrupta,Hash,Split,Clase
data/raw/Training\meningioma\m2 (12).jpg,"(512, 512)",False,"(512, 512)",True,False,c33f6e603cb33134,Training,meningioma
data/raw/Training\meningioma\m2 (120).jpg,"(512, 512)",False,"(512, 512)",True,False,c33d3d346492d3c9,Training,meningioma
data/raw/Training\meningioma\m2 (121).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c2f7134d0e6e6,Training,meningioma
data/raw/Training\meningioma\m2 (122).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c2f71359466e6,Training,meningioma
data/raw/Training\meningioma\m2 (123).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c3f7035b36466,Training,meningioma
data/raw/Training\meningioma\m2 (124).jpg,"(512, 512)",False,"(512, 512)",True,False,c23d3b643d936436,Training,meningioma
data/raw/Training\meningioma\m2 (125).jpg,"(512, 512)",False,"(512, 512)",True,False,c22d2f7c3df06132,Training,meningioma
data/raw/Training\meningioma\m2 (126).jpg,"(512, 512)",False,"(512, 512)",True,False,c2693f6c78b36c60,Training,meningioma
data/raw/Training\meningioma\m2 (127).jpg,"(512, 512)",False,"(512, 512)",True,False,c2693f2c79712ce2,Training,meningioma
data/raw/Training\meningioma\m2 (128).jpg,"(512, 512)",False,"(512, 512)",True,False,c2693f2c7c3174c6,Training,meningioma
data/raw/Training\meningioma\m2 (129).jpg,"(512, 512)",False,"(512, 512)",True,False,d2653f2c74396495,Training,meningioma
data/raw/Training\meningioma\m2 (13).jpg,"(512, 512)",False,"(512, 512)",True,False,86783f34692674cd,Training,meningioma
data/raw/Training\meningioma\m2 (130).jpg,"(512, 512)",False,"(512, 512)",True,False,c45a3b2c3db164e5,Training,meningioma
data/raw/Training\meningioma\m2 (131).jpg,"(512, 512)",False,"(512, 512)",True,False,c05e3b2c6db16ce4,Training,meningioma
data/raw/Training\meningioma\m2 (132).jpg,"(512, 512)",False,"(512, 512)",True,False,c05b3b2c6fb12ce4,Training,meningioma
data/raw/Training\meningioma\m2 (133).jpg,"(512, 512)",False,"(512, 512)",True,False,c44b2b2c6fb12cf4,Training,meningioma
data/raw/Training\meningioma\m2 (134).jpg,"(512, 512)",False,"(512, 512)",True,False,96393a6839d26c3d,Training,meningioma
data/raw/Training\meningioma\m2 (135).jpg,"(512, 512)",False,"(512, 512)",True,False,96293f4b3c92683d,Training,meningioma
data/raw/Training\meningioma\m2 (136).jpg,"(512, 512)",False,"(512, 512)",True,False,d02c3f4b78967839,Training,meningioma
data/raw/Training\meningioma\m2 (137).jpg,"(512, 512)",False,"(512, 512)",True,False,d22d3f4a78177829,Training,meningioma
data/raw/Training\meningioma\m2 (138).jpg,"(512, 512)",False,"(512, 512)",True,False,c3796d3631326c63,Training,meningioma
data/raw/Training\meningioma\m2 (139).jpg,"(512, 512)",False,"(512, 512)",True,False,c2786d2f35306c67,Training,meningioma
data/raw/Training\meningioma\m2 (14).jpg,"(512, 512)",False,"(512, 512)",True,False,9668393561f664ce,Training,meningioma
data/raw/Training\meningioma\m2 (140).jpg,"(512, 512)",False,"(512, 512)",True,False,c3d86f2f35386c24,Training,meningioma
data/raw/Training\meningioma\m2 (141).jpg,"(512, 512)",False,"(512, 512)",True,False,c3f06f2b3d3c6424,Training,meningioma
data/raw/Training\meningioma\m2 (142).jpg,"(512, 512)",False,"(512, 512)",True,False,d33c396161c736c6,Training,meningioma
data/raw/Training\meningioma\m2 (143).jpg,"(512, 512)",False,"(512, 512)",True,False,973c7961618767c4,Training,meningioma
data/raw/Training\meningioma\m2 (144).jpg,"(512, 512)",False,"(512, 512)",True,False,9738786163b167c6,Training,meningioma
data/raw/Training\meningioma\m2 (145).jpg,"(512, 512)",False,"(512, 512)",True,False,873c687169b365c6,Training,meningioma
data/raw/Training\meningioma\m2 (146).jpg,"(512, 512)",False,"(512, 512)",True,False,963c3e6139e76134,Training,meningioma
data/raw/Training\meningioma\m2 (147).jpg,"(512, 512)",False,"(512, 512)",True,False,c66f39b431936724,Training,meningioma
data/raw/Training\meningioma\m2 (148).jpg,"(512, 512)",False,"(512, 512)",True,False,c66f39b425b37124,Training,meningioma
data/raw/Training\meningioma\m2 (149).jpg,"(512, 512)",False,"(512, 512)",True,False,c26f3db431307366,Training,meningioma
data/raw/Training\meningioma\m2 (15).jpg,"(512, 512)",False,"(512, 512)",True,False,97683d7125d226d6,Training,meningioma
data/raw/Training\meningioma\m2 (150).jpg,"(512, 512)",False,"(512, 512)",True,False,c26c2f35353171b3,Training,meningioma
data/raw/Training\meningioma\m2 (151).jpg,"(512, 512)",False,"(512, 512)",True,False,d6612d7b2174a6ca,Training,meningioma
data/raw/Training\meningioma\m2 (152).jpg,"(512, 512)",False,"(512, 512)",True,False,c6603d3b25d4a7ca,Training,meningioma
data/raw/Training\meningioma\m2 (153).jpg,"(512, 512)",False,"(512, 512)",True,False,c2643d7331d2a6ce,Training,meningioma
data/raw/Training\meningioma\m2 (154).jpg,"(512, 512)",False,"(512, 512)",True,False,c2603d5b34cab3ce,Training,meningioma
data/raw/Training\meningioma\m2 (155).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f2f782de46463,Training,meningioma
data/raw/Training\meningioma\m2 (156).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f2f782df46470,Training,meningioma
data/raw/Training\meningioma\m2 (157).jpg,"(512, 512)",False,"(512, 512)",True,False,c22f3d6134969ae3,Training,meningioma
data/raw/Training\meningioma\m2 (158).jpg,"(512, 512)",False,"(512, 512)",True,False,c23f6d6034b493e3,Training,meningioma
data/raw/Training\meningioma\m2 (159).jpg,"(512, 512)",False,"(512, 512)",True,False,d02f3b6425b4b353,Training,meningioma
data/raw/Training\meningioma\m2 (16).jpg,"(512, 512)",False,"(512, 512)",True,False,c39c3b4b383b3568,Training,meningioma
data/raw/Training\meningioma\m2 (160).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f6a646db4b352,Training,meningioma
data/raw/Training\meningioma\m2 (161).jpg,"(512, 512)",False,"(512, 512)",True,False,d03f7a642db07233,Training,meningioma
data/raw/Training\meningioma\m2 (162).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f3e6c2db46334,Training,meningioma
data/raw/Training\meningioma\m2 (163).jpg,"(512, 512)",False,"(512, 512)",True,False,d03f6e682da17934,Training,meningioma
data/raw/Training\meningioma\m2 (164).jpg,"(512, 512)",False,"(512, 512)",True,False,c2683f6c31b46bb2,Training,meningioma
data/raw/Training\meningioma\m2 (165).jpg,"(512, 512)",False,"(512, 512)",True,False,c3683f6934b56293,Training,meningioma
data/raw/Training\meningioma\m2 (166).jpg,"(512, 512)",False,"(512, 512)",True,False,c36c3f653cb16093,Training,meningioma
data/raw/Training\meningioma\m2 (167).jpg,"(512, 512)",False,"(512, 512)",True,False,86393e6975b06596,Training,meningioma
data/raw/Training\meningioma\m2 (168).jpg,"(512, 512)",False,"(512, 512)",True,False,c5383e6930b569b6,Training,meningioma
data/raw/Training\meningioma\m2 (169).jpg,"(512, 512)",False,"(512, 512)",True,False,813e2f6974a568b6,Training,meningioma
data/raw/Training\meningioma\m2 (17).jpg,"(512, 512)",False,"(512, 512)",True,False,c31c7a6b3c6b3161,Training,meningioma
data/raw/Training\meningioma\m2 (170).jpg,"(512, 512)",False,"(512, 512)",True,False,946c6b3d61e13dc2,Training,meningioma
data/raw/Training\meningioma\m2 (171).jpg,"(512, 512)",False,"(512, 512)",True,False,d62d6f3861e03ce2,Training,meningioma
data/raw/Training\meningioma\m2 (172).jpg,"(512, 512)",False,"(512, 512)",True,False,c62c3f7031e670c7,Training,meningioma
data/raw/Training\meningioma\m2 (173).jpg,"(512, 512)",False,"(512, 512)",True,False,96683f7171b464c6,Training,meningioma
data/raw/Training\meningioma\m2 (174).jpg,"(512, 512)",False,"(512, 512)",True,False,96693e317194669e,Training,meningioma
data/raw/Training\meningioma\m2 (175).jpg,"(512, 512)",False,"(512, 512)",True,False,97787a6561856786,Training,meningioma
data/raw/Training\meningioma\m2 (176).jpg,"(512, 512)",False,"(512, 512)",True,False,97787a6161856d96,Training,meningioma
data/raw/Training\meningioma\m2 (177).jpg,"(512, 512)",False,"(512, 512)",True,False,97697e6861c53386,Training,meningioma
data/raw/Training\meningioma\m2 (18).jpg,"(512, 512)",False,"(512, 512)",True,False,c31c6e6b3c6b3164,Training,meningioma
data/raw/Training\meningioma\m2 (19).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c3d6b30693565,Training,meningioma
data/raw/Training\meningioma\m2 (2).jpg,"(512, 512)",False,"(512, 512)",True,False,97687a2568c56796,Training,meningioma
data/raw/Training\meningioma\m2 (20).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c3d6b30693467,Training,meningioma
data/raw/Training\meningioma\m2 (21).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c2d297139e467,Training,meningioma
data/raw/Training\meningioma\m2 (22).jpg,"(512, 512)",False,"(512, 512)",True,False,87387a706d3127c7,Training,meningioma
data/raw/Training\meningioma\m2 (23).jpg,"(512, 512)",False,"(512, 512)",True,False,86397a706d7137c4,Training,meningioma
data/raw/Training\meningioma\m2 (24).jpg,"(512, 512)",False,"(512, 512)",True,False,86397a786c6133e5,Training,meningioma
data/raw/Training\meningioma\m2 (25).jpg,"(512, 512)",False,"(512, 512)",True,False,86397a786d633165,Training,meningioma
data/raw/Training\meningioma\m2 (26).jpg,"(512, 512)",False,"(512, 512)",True,False,c22c3b6c3ce331e6,Training,meningioma
data/raw/Training\meningioma\m2 (27).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c396c34e333ce,Training,meningioma
data/raw/Training\meningioma\m2 (28).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c396634d333ce,Training,meningioma
data/raw/Training\meningioma\m2 (29).jpg,"(512, 512)",False,"(512, 512)",True,False,cb3c396624c393cd,Training,meningioma
data/raw/Training\meningioma\m2 (3).jpg,"(512, 512)",False,"(512, 512)",True,False,857a3b686ca36587,Training,meningioma
data/raw/Training\meningioma\m2 (30).jpg,"(512, 512)",False,"(512, 512)",True,False,c20c2f7a3d332d3c,Training,meningioma
data/raw/Training\meningioma\m2 (31).jpg,"(512, 512)",False,"(512, 512)",True,False,c00f6b3839f36d34,Training,meningioma
data/raw/Training\meningioma\m2 (32).jpg,"(512, 512)",False,"(512, 512)",True,False,c00f3f6938936d3c,Training,meningioma
data/raw/Training\meningioma\m2 (33).jpg,"(512, 512)",False,"(512, 512)",True,False,c30c3b6978336d78,Training,meningioma
data/raw/Training\meningioma\m2 (34).jpg,"(512, 512)",False,"(512, 512)",True,False,c38c3b6b38332d78,Training,meningioma
data/raw/Training\meningioma\m2 (35).jpg,"(512, 512)",False,"(512, 512)",True,False,c3342f6b3c31396c,Training,meningioma
data/raw/Training\meningioma\m2 (36).jpg,"(512, 512)",False,"(512, 512)",True,False,c3342f6b3c717078,Training,meningioma
data/raw/Training\meningioma\m2 (37).jpg,"(512, 512)",False,"(512, 512)",True,False,855b2e3d69747035,Training,meningioma
data/raw/Training\meningioma\m2 (38).jpg,"(512, 512)",False,"(512, 512)",True,False,855b2f3e69343165,Training,meningioma
data/raw/Training\meningioma\m2 (39).jpg,"(512, 512)",False,"(512, 512)",True,False,c7316963346c36e6,Training,meningioma
data/raw/Training\meningioma\m2 (4).jpg,"(512, 512)",False,"(512, 512)",True,False,857a3b686e217987,Training,meningioma
data/raw/Training\meningioma\m2 (40).jpg,"(512, 512)",False,"(512, 512)",True,False,c33169633c6c36e6,Training,meningioma
data/raw/Training\meningioma\m2 (41).jpg,"(512, 512)",False,"(512, 512)",True,False,c3316c733c6c36e4,Training,meningioma
data/raw/Training\meningioma\m2 (42).jpg,"(512, 512)",False,"(512, 512)",True,False,c7b169633c693664,Training,meningioma
data/raw/Training\meningioma\m2 (43).jpg,"(512, 512)",False,"(512, 512)",True,False,c7996c733c6b6064,Training,meningioma
data/raw/Training\meningioma\m2 (44).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c2d6f3c343136,Training,meningioma
data/raw/Training\meningioma\m2 (45).jpg,"(512, 512)",False,"(512, 512)",True,False,c3356b1e680f6c3c,Training,meningioma
data/raw/Training\meningioma\m2 (46).jpg,"(512, 512)",False,"(512, 512)",True,False,c3346b1e642d7c6c,Training,meningioma
data/raw/Training\meningioma\m2 (47).jpg,"(512, 512)",False,"(512, 512)",True,False,c3346b0f7c2d7c21,Training,meningioma
data/raw/Training\meningioma\m2 (48).jpg,"(512, 512)",False,"(512, 512)",True,False,c334792f746d7421,Training,meningioma
data/raw/Training\meningioma\m2 (49).jpg,"(512, 512)",False,"(512, 512)",True,False,96693b6265c721e6,Training,meningioma
data/raw/Training\meningioma\m2 (5).jpg,"(512, 512)",False,"(512, 512)",True,False,857a3b6866716d85,Training,meningioma
data/raw/Training\meningioma\m2 (50).jpg,"(512, 512)",False,"(512, 512)",True,False,967a3a6269633167,Training,meningioma
data/raw/Training\meningioma\m2 (51).jpg,"(512, 512)",False,"(512, 512)",True,False,956a3a7868733167,Training,meningioma
data/raw/Training\meningioma\m2 (52).jpg,"(512, 512)",False,"(512, 512)",True,False,954a3e3868793967,Training,meningioma
data/raw/Training\meningioma\m2 (53).jpg,"(512, 512)",False,"(512, 512)",True,False,954a3b7869e36171,Training,meningioma
data/raw/Training\meningioma\m2 (54).jpg,"(512, 512)",False,"(512, 512)",True,False,955a3e7278e52169,Training,meningioma
data/raw/Training\meningioma\m2 (55).jpg,"(512, 512)",False,"(512, 512)",True,False,d4091bde09db6b19,Training,meningioma
data/raw/Training\meningioma\m2 (56).jpg,"(512, 512)",False,"(512, 512)",True,False,859f7a5a386b6065,Training,meningioma
data/raw/Training\meningioma\m2 (57).jpg,"(512, 512)",False,"(512, 512)",True,False,859f7a4a387b6161,Training,meningioma
data/raw/Training\meningioma\m2 (58).jpg,"(512, 512)",False,"(512, 512)",True,False,843f7a706bf02d61,Training,meningioma
data/raw/Training\meningioma\m2 (59).jpg,"(512, 512)",False,"(512, 512)",True,False,853f7a786bf02823,Training,meningioma
data/raw/Training\meningioma\m2 (6).jpg,"(512, 512)",False,"(512, 512)",True,False,857a336865736d85,Training,meningioma
data/raw/Training\meningioma\m2 (60).jpg,"(512, 512)",False,"(512, 512)",True,False,851f7a782ae16d61,Training,meningioma
data/raw/Training\meningioma\m2 (61).jpg,"(512, 512)",False,"(512, 512)",True,False,d03d7a642995c9b6,Training,meningioma
data/raw/Training\meningioma\m2 (62).jpg,"(512, 512)",False,"(512, 512)",True,False,d03d7a642d91c9b6,Training,meningioma
data/raw/Training\meningioma\m2 (63).jpg,"(512, 512)",False,"(512, 512)",True,False,d03d6a6429d1d9b6,Training,meningioma
data/raw/Training\meningioma\m2 (64).jpg,"(512, 512)",False,"(512, 512)",True,False,d03d6a66619c8f96,Training,meningioma
data/raw/Training\meningioma\m2 (65).jpg,"(512, 512)",False,"(512, 512)",True,False,853f7a7029f06527,Training,meningioma
data/raw/Training\meningioma\m2 (66).jpg,"(512, 512)",False,"(512, 512)",True,False,c13f7a3829616567,Training,meningioma
data/raw/Training\meningioma\m2 (67).jpg,"(512, 512)",False,"(512, 512)",True,False,943d7a70699a7169,Training,meningioma
data/raw/Training\meningioma\m2 (68).jpg,"(512, 512)",False,"(512, 512)",True,False,943d5a70699a7969,Training,meningioma
data/raw/Training\meningioma\m2 (69).jpg,"(512, 512)",False,"(512, 512)",True,False,943d7a70699a6969,Training,meningioma
data/raw/Training\meningioma\m2 (7).jpg,"(512, 512)",False,"(512, 512)",True,False,c33d6c60359693cb,Training,meningioma
data/raw/Training\meningioma\m2 (70).jpg,"(512, 512)",False,"(512, 512)",True,False,943d7a7069ca6969,Training,meningioma
data/raw/Training\meningioma\m2 (71).jpg,"(512, 512)",False,"(512, 512)",True,False,95397a5638d87931,Training,meningioma
data/raw/Training\meningioma\m2 (72).jpg,"(512, 512)",False,"(512, 512)",True,False,95995e5438d8393b,Training,meningioma
data/raw/Training\meningioma\m2 (73).jpg,"(512, 512)",False,"(512, 512)",True,False,95995e463a9a7919,Training,meningioma
data/raw/Training\meningioma\m2 (74).jpg,"(512, 512)",False,"(512, 512)",True,False,95895e4e38d87939,Training,meningioma
data/raw/Training\meningioma\m2 (75).jpg,"(512, 512)",False,"(512, 512)",True,False,958b7e5c38d83139,Training,meningioma
data/raw/Training\meningioma\m2 (76).jpg,"(512, 512)",False,"(512, 512)",True,False,95c77a186b4a386b,Training,meningioma
data/raw/Training\meningioma\m2 (77).jpg,"(512, 512)",False,"(512, 512)",True,False,957b7a256661a293,Training,meningioma
data/raw/Training\meningioma\m2 (78).jpg,"(512, 512)",False,"(512, 512)",True,False,957b7e2564249d13,Training,meningioma
data/raw/Training\meningioma\m2 (79).jpg,"(512, 512)",False,"(512, 512)",True,False,d2653d3d30e46633,Training,meningioma
data/raw/Training\meningioma\m2 (8).jpg,"(512, 512)",False,"(512, 512)",True,False,c3396c643992b3cb,Training,meningioma
data/raw/Training\meningioma\m2 (80).jpg,"(512, 512)",False,"(512, 512)",True,False,da65383170c6e6e3,Training,meningioma
data/raw/Training\meningioma\m2 (81).jpg,"(507, 340)",False,"(507, 340)",True,False,ce6c39713c266633,Training,meningioma
data/raw/Training\meningioma\m2 (82).jpg,"(512, 512)",False,"(512, 512)",True,False,c3596d1f601cf136,Training,meningioma
data/raw/Training\meningioma\m2 (83).jpg,"(512, 512)",False,"(512, 512)",True,False,c3593c1e6134f333,Training,meningioma
data/raw/Training\meningioma\m2 (84).jpg,"(512, 512)",False,"(512, 512)",True,False,8778783571c1c6a7,Training,meningioma
data/raw/Training\meningioma\m2 (85).jpg,"(512, 512)",False,"(512, 512)",True,False,857e6a3131e196e6,Training,meningioma
data/raw/Training\meningioma\m2 (86).jpg,"(512, 512)",False,"(512, 512)",True,False,857e6a3178e1a467,Training,meningioma
data/raw/Training\meningioma\m2 (87).jpg,"(512, 512)",False,"(512, 512)",True,False,857e7a2578e13166,Training,meningioma
data/raw/Training\meningioma\m2 (88).jpg,"(512, 512)",False,"(512, 512)",True,False,855a6b3579e53c60,Training,meningioma
data/raw/Training\meningioma\m2 (89).jpg,"(512, 512)",False,"(512, 512)",True,False,853c7a626985b697,Training,meningioma
data/raw/Training\meningioma\m2 (9).jpg,"(512, 512)",False,"(512, 512)",True,False,c33d6c643192f3c3,Training,meningioma
data/raw/Training\meningioma\m2 (90).jpg,"(512, 512)",False,"(512, 512)",True,False,853c6a606985b7b7,Training,meningioma
data/raw/Training\meningioma\m2 (91).jpg,"(512, 512)",False,"(512, 512)",True,False,853c7b6a68a53533,Training,meningioma
data/raw/Training\meningioma\m2 (92).jpg,"(512, 512)",False,"(512, 512)",True,False,843c7b7868b33467,Training,meningioma
data/raw/Training\meningioma\m2 (93).jpg,"(512, 512)",False,"(512, 512)",True,False,c42d7b6878b23535,Training,meningioma
data/raw/Training\meningioma\m2 (94).jpg,"(512, 512)",False,"(512, 512)",True,False,c02d3b6a3cb660e7,Training,meningioma
data/raw/Training\meningioma\m2 (95).jpg,"(512, 512)",False,"(512, 512)",True,False,c32c2b6978b634e3,Training,meningioma
